,fips,county,state,CPT_grocery_stores_2014,CPT_supercenters_2014,CPT_convenience_stores_2014,CPT_specialized_stores_2014,CPT_snap_authorized_stores_2012,CPT_wic_authorized_stores_2012
270,8051,Gunnison,CO,0.317965024,0.0,0.317965024,0.254372019,0.6623586429725363,0.1292407
271,8053,Hinsdale,CO,2.544529262,0.0,3.816793893,0.0,0.0,0.0
272,8055,Huerfano,CO,0.619003405,0.0,0.773754256,0.0,1.6929452193248433,0.3032141
273,8057,Jackson,CO,1.432664756,0.0,1.432664756,0.0,0.7418397626112759,0.7418397
274,8059,Jefferson,CO,0.111011042,0.025067,0.275737104,0.0555055,0.3809424268095454,0.0770136
275,8061,Kiowa,CO,1.426533524,0.0,0.713266762,0.0,0.6925207756232687,0.6925208
276,8063,Kit Carson,CO,0.619425173,0.0,0.495540139,0.0,1.2354830738818878,0.4941932
277,8065,Lake,CO,0.271849939,0.0,0.815549817,0.0,0.8290178977014627,0.1362769
278,8067,La Plata,CO,0.203745207,0.0185223,0.444534998,0.185222916,0.41188781384579176,0.095418
279,8069,Larimer,CO,0.114154547,0.0246821,0.283843738,0.123410321,0.34139915680849753,0.0772979
280,8071,Las Animas,CO,0.284656988,0.071164247,0.569313977,0.0,0.819672131147541,0.200736
281,8073,Lincoln,CO,0.54446461,0.0,1.08892922,0.0,1.4670823399963322,0.3667706
282,8075,Logan,CO,0.133191263,0.0443971,0.3551767,0.088794175,0.434507239332479,0.1325615
283,8077,Mesa,CO,0.134902701,0.0202354,0.330511618,0.134902701,0.41314954097000517,0.0811644
284,8079,Mineral,CO,1.432664756,0.0,2.865329513,0.0,1.4104372355430184,0.0
285,8081,Moffat,CO,0.15470297,0.077351485,0.696163366,0.0,0.9595959595959596,0.2272727
286,8083,Montezuma,CO,0.271612603,0.0388018,0.465621605,0.0,0.4948029308062338,0.1966104
287,8085,Montrose,CO,0.22019426,0.024466,0.195728231,0.073398087,0.5095150399017803,0.1718846
288,8087,Morgan,CO,0.211804575,0.0353008,0.5648122,0.0353008,0.8224454434766318,0.1756111
289,8089,Otero,CO,0.216356556,0.0540891,0.757247945,0.108178278,0.9448425856597852,0.2674083
290,8091,Ouray,CO,0.64808814,0.0,0.64808814,0.21602938,0.5886681383370125,0.4415011
291,8093,Park,CO,0.244723157,0.0,0.367084735,0.0611808,0.24954769480316927,0.0623869
292,8095,Phillips,CO,0.916800367,0.0,0.687600275,0.229200092,0.6488054346996411,0.4579803
293,8097,Pitkin,CO,0.397140588,0.0,0.340406218,0.170203109,0.23170943636679603,0.0579274
294,8099,Prowers,CO,0.249293668,0.083097889,0.747881004,0.0,1.136761105281567,0.3228671
295,8101,Pueblo,CO,0.105019305,0.0247104,0.358301158,0.08030888,0.733593614005421,0.0870365
296,8103,Rio Blanco,CO,0.149097957,0.0,0.894587744,0.149097957,0.8750182295464488,0.2916727
297,8105,Rio Grande,CO,0.344619626,0.0,0.689239252,0.086154907,0.9977950821959864,0.2511932
298,8107,Routt,CO,0.377121307,0.0,0.419023675,0.209511837,0.5285563269620868,0.1285678
299,8109,Saguache,CO,0.645577792,0.0,0.645577792,0.0,1.4144458544839256,0.1586294
300,8111,San Juan,CO,1.388888889,0.0,1.388888889,0.0,1.4492753623188408,0.0
301,8113,San Miguel,CO,0.892857143,0.0,0.510204082,0.255102041,0.5716798592788038,0.2638522
302,8115,Sedgwick,CO,0.425894378,0.0,0.0,0.0,0.419639110365086,0.4196391
303,8117,Summit,CO,0.374098762,0.0,0.646170589,0.20405387,0.4308705367755432,0.1069748
304,8119,Teller,CO,0.171020565,0.0427551,0.513061696,0.128265424,0.5665056223010817,0.2137757
305,8121,Washington,CO,0.209205021,0.0,0.627615063,0.0,0.2622744439781788,0.2098196
306,8123,Weld,CO,0.104440523,0.0144056,0.270104801,0.0324126,0.4310600917993663,0.0568848
307,8125,Yuma,CO,0.392079984,0.0,0.392079984,0.098019996,1.0541226076358008,0.3952959
308,9001,Fairfield,CT,0.228465537,0.00528855,0.262312283,0.099424817,0.48179460682740194,0.1713365
309,9003,Hartford,CT,0.272833065,0.00668163,0.356353391,0.070157074,0.7458827384289264,0.2295881
310,9005,Litchfield,CT,0.216224398,0.00540561,0.367581476,0.064867319,0.44348459801987233,0.1119821
311,9007,Middlesex,CT,0.206131815,0.0,0.345573926,0.090940507,0.4946598873604585,0.1147329
312,9009,New Haven,CT,0.23221333,0.0116107,0.350642128,0.077791465,0.7630081296101632,0.20862
313,9011,New London,CT,0.157120098,0.0109619,0.401935135,0.080387027,0.6689888268835635,0.1386001
314,9013,Tolland,CT,0.099096897,0.0,0.290684231,0.0396388,0.45752798509514603,0.1187813
315,9015,Windham,CT,0.179490248,0.0170943,0.384621959,0.0427358,0.7816109547416786,0.1700695
316,10001,Kent,DE,0.139545431,0.0174432,0.343049184,0.0523295,0.9092662633879389,0.1014162
317,10003,New Castle,DE,0.164623049,0.0090452,0.307537565,0.081407002,0.7360086630188227,0.0878999
318,10005,Sussex,DE,0.237136529,0.0189709,0.388903908,0.147024648,0.8325548617598376,0.0934166
319,11001,District of Columbia,DC,0.300504027,0.00303539,0.280773965,0.071331764,0.671597690842602,0.0379553
320,12001,Alachua,FL,0.144317029,0.00780092,0.507059833,0.0429051,0.8296309849108586,0.1073913
321,12003,Baker,FL,0.147639612,0.0369099,0.738198059,0.0369099,0.9014497034138177,0.1107583
322,12005,Bay,FL,0.14526357,0.0279353,0.720730787,0.100567087,1.0330438289810728,0.1454308
323,12007,Bradford,FL,0.149801513,0.0374504,0.823908321,0.0374504,1.152229903754914,0.1109098
324,12009,Brevard,FL,0.145451934,0.0215484,0.533323756,0.079010927,0.8700174977967886,0.0968378
325,12011,Broward,FL,0.200081852,0.0149794,0.394278943,0.081851667,0.5746122744453996,0.0903513
326,12013,Calhoun,FL,0.275254611,0.0,0.275254611,0.0,0.7641105752903621,0.2037628
327,12015,Charlotte,FL,0.112777046,0.0356138,0.320524235,0.065291974,0.6920120571174132,0.1231156
328,12017,Citrus,FL,0.129146129,0.0215244,0.495060161,0.0286991,0.9017412935323382,0.1148106
329,12019,Clay,FL,0.105106157,0.0250253,0.385389243,0.0450455,0.6646256228185274,0.1132008
330,12021,Collier,FL,0.177764015,0.0200701,0.292450477,0.080280523,0.6357285459163466,0.1082944
331,12023,Columbia,FL,0.117894985,0.0147369,0.840001768,0.0294737,1.2052594924913438,0.1177059
332,12027,DeSoto,FL,0.14280818,0.0285616,0.456986176,0.0285616,0.8450487823615271,0.1728509
333,12029,Dixie,FL,0.188596216,0.0,0.502923241,0.0,1.245400802017446,0.1240233
334,12031,Duval,FL,0.182689501,0.0222792,0.494598406,0.083547028,1.048390825244447,0.1102771
335,12033,Escambia,FL,0.141634397,0.0193138,0.502158315,0.0579413,0.9808455698153925,0.0991031
336,12035,Flagler,FL,0.166002656,0.0195297,0.302710726,0.0390594,0.5447730592353861,0.1016684
337,12037,Franklin,FL,0.507829031,0.0,0.761743546,0.169276344,1.5189115180557933,0.3422899
338,12039,Gadsden,FL,0.21607139,0.0216071,0.669821309,0.0432143,1.235814993122421,0.1719395
339,12041,Gilchrist,FL,0.176501736,0.0,0.411837383,0.0,0.8524135196748934,0.1189414
340,12043,Glades,FL,0.0,0.0,0.440044004,0.0,0.5658553953358257,0.0762951
341,12045,Gulf,FL,0.250878073,0.0,0.37631711,0.0,1.1451838656317597,0.1272427
342,12047,Hamilton,FL,0.142369021,0.0,1.210136674,0.0,1.2861481280029008,0.1359804
343,12049,Hardee,FL,0.364046744,0.0364047,0.618879464,0.0,1.0267500181725666,0.2180708
344,12051,Hendry,FL,0.311647838,0.0259707,0.597325023,0.077911959,0.8589918195494075,0.2136353
345,12053,Hernando,FL,0.130789571,0.022746,0.363936197,0.0170595,0.6083426554877698,0.1326245
346,12055,Highlands,FL,0.142513946,0.0203591,0.488619243,0.0203591,0.8645170933202891,0.1222893
347,12057,Hillsborough,FL,0.201322193,0.0174732,0.453544714,0.085846822,0.8385860726623288,0.1080027
348,12059,Holmes,FL,0.152671756,0.0,0.763358779,0.0508906,1.1193024978118897,0.1009897
349,12061,Indian River,FL,0.193430279,0.0207247,0.442126351,0.082898691,0.7167400599002609,0.0995966
350,12063,Jackson,FL,0.163931067,0.0204914,0.655724268,0.081965533,1.019373196100855,0.204215
351,12065,Jefferson,FL,0.213523132,0.0,1.423487544,0.142348754,1.2509352787130565,0.1402918
352,12067,Lafayette,FL,0.113186191,0.0,0.452744765,0.0,1.0790549750113585,0.1135847
353,12069,Lake,FL,0.129874244,0.0221737,0.456143685,0.057018,0.8201785922393078,0.1055458
354,12071,Lee,FL,0.170710494,0.0235463,0.379683685,0.070638825,0.7295135698047241,0.1115772
355,12073,Leon,FL,0.144372297,0.0246489,0.433116892,0.088031889,0.7588331823889616,0.0951478
356,12075,Levy,FL,0.227198142,0.0252442,0.75732714,0.0,1.405371642723298,0.1748907
357,12077,Liberty,FL,0.358851675,0.0,0.598086124,0.0,0.8760270662155631,0.1208313
358,12079,Madison,FL,0.162004536,0.0,0.918025705,0.0,1.3442992895047687,0.1586714
359,12081,Manatee,FL,0.142148027,0.0227437,0.375270792,0.073916974,0.7155443078412875,0.1078183
360,12083,Marion,FL,0.162162003,0.0176904,0.536608809,0.0530712,1.012557503419122,0.1193585
361,12085,Martin,FL,0.215135079,0.0130385,0.475904871,0.065192448,0.6596468593417867,0.1209539
362,12086,Miami-Dade,FL,0.248979111,0.0086373,0.330470011,0.096512265,0.5998246517961617,0.0964865
363,12087,Monroe,FL,0.311138768,0.0,0.77784692,0.207425845,0.7909030553364793,0.1336738
364,12089,Nassau,FL,0.117464337,0.0130516,0.57427009,0.078309558,0.8285429703377151,0.1339962
365,12091,Okaloosa,FL,0.122129946,0.0254437,0.524141019,0.0356212,0.6650603508291992,0.1157389
366,12093,Okeechobee,FL,0.306521239,0.0255434,0.638585915,0.0,1.0135049535054603,0.1266881
367,12095,Orange,FL,0.179568891,0.0167598,0.415801743,0.073423724,0.7393180806176951,0.100646
368,12097,Osceola,FL,0.164404228,0.0290125,0.370715416,0.0451306,0.7747191063359958,0.125254
369,12099,Palm Beach,FL,0.192457663,0.0150246,0.351288894,0.088716543,0.5394218400421662,0.1054149
370,12101,Pasco,FL,0.133929215,0.0206045,0.381183151,0.0473903,0.753805522072772,0.116924
371,12103,Pinellas,FL,0.206801422,0.0127918,0.465836192,0.099136764,0.8835159157685895,0.1345897
372,12105,Polk,FL,0.146540232,0.0173327,0.469559024,0.031514,0.8811322204153261,0.1006235
373,12107,Putnam,FL,0.180197663,0.0138614,0.706929293,0.069306793,1.336509106461197,0.1228451
374,12109,St. Johns,FL,0.128488108,0.00458886,0.325809131,0.119310386,0.5391022216946606,0.1088096
375,12111,St. Lucie,FL,0.123699438,0.0206166,0.333301263,0.0412331,0.6452575041275345,0.0951153
376,12113,Santa Rosa,FL,0.091786908,0.0183574,0.385505012,0.0183574,0.6292898960331079,0.1072474
377,12115,Sarasota,FL,0.221683688,0.0176339,0.330006399,0.09824618,0.6290782180534013,0.1139462
378,12117,Seminole,FL,0.142367734,0.0203382,0.370608068,0.0497157,0.6978647813485962,0.1114108
379,12119,Sumter,FL,0.113686052,0.0174902,0.349803236,0.0349803,0.6207767499835989,0.1082464
380,12121,Suwannee,FL,0.136295489,0.0227159,0.726909273,0.0227159,1.206401563740761,0.1145318
381,12123,Taylor,FL,0.132849172,0.0442831,0.929944203,0.088566115,1.337349044436628,0.1758706
382,12125,Union,FL,0.0,0.0,0.460829493,0.0,0.8326759575773514,0.0657376
383,12127,Volusia,FL,0.126100672,0.0197032,0.535927855,0.06108,0.9142435523359161,0.1146997
384,12129,Wakulla,FL,0.127258844,0.0318147,0.349961822,0.095444133,0.8788154109070457,0.0973457
385,12131,Walton,FL,0.146270112,0.0325045,0.633837153,0.195026816,0.7018975837356582,0.1910319
386,12133,Washington,FL,0.122694368,0.0408981,0.654369964,0.0408981,1.0846858428410735,0.1606942
387,13001,Appling,GA,0.0539374,0.0539374,0.593311758,0.0,1.3383783391405344,0.21777
388,13003,Atkinson,GA,0.364830354,0.121610118,0.972880944,0.121610118,1.6698857234830191,0.3621439
389,13005,Bacon,GA,0.177289247,0.0,1.241024732,0.0,1.562779067690659,0.3572066
390,13007,Baker,GA,0.307219662,0.0,0.307219662,0.0,0.8912655971479501,0.2970885
391,13009,Baldwin,GA,0.152475549,0.0217822,0.80594219,0.0,1.223930812862596,0.1725365
392,13011,Banks,GA,0.0,0.0546597,0.655916917,0.0,0.9145009827473248,0.0
393,13013,Barrow,GA,0.177498635,0.0136537,0.696340797,0.0409612,0.8265758383331671,0.185267
394,13015,Bartow,GA,0.137611072,0.0098294,0.786348982,0.0098294,1.101883218591775,0.1092777
395,13017,Ben Hill,GA,0.171781951,0.0572607,0.916170408,0.171781951,1.6678070475538829,0.2850952
396,13019,Berrien,GA,0.320855615,0.0,0.588235294,0.0,1.5624179402342313,0.2625912
397,13021,Bibb,GA,0.227413015,0.0259901,1.124070043,0.064975147,1.3656138018603028,0.1981312
398,13023,Bleckley,GA,0.234466589,0.0,0.781555295,0.07815553,1.2519683006789024,0.3097653
399,13025,Brantley,GA,0.217190639,0.0,0.705869577,0.0,0.9818690482595362,0.1076021
400,13027,Brooks,GA,0.194577766,0.0,0.778311065,0.064859255,1.612240039819083,0.2596897
401,13029,Bryan,GA,0.206453135,0.0,0.855305846,0.0,0.9674882556238488,0.2172968
402,13031,Bulloch,GA,0.152593394,0.0138721,0.693606337,0.0277443,1.1807485257838795,0.1100504
403,13033,Burke,GA,0.176141618,0.0440354,0.748601876,0.0440354,1.3045045045045045,0.2162162
404,13035,Butts,GA,0.128380692,0.0,1.027045532,0.0,1.0308620982826049,0.2125489
405,13037,Calhoun,GA,0.154726907,0.0,0.618907628,0.0,1.2428249282492827,0.4612546
406,13039,Camden,GA,0.096103946,0.0192208,0.672727622,0.0576624,0.9840732526620234,0.194545
407,13043,Candler,GA,0.367376929,0.0,1.285819251,0.091844232,1.3792689874366584,0.1799047
408,13045,Carroll,GA,0.210354711,0.0175296,0.771300606,0.0262943,1.125500388361116,0.1882058
409,13047,Catoosa,GA,0.121912193,0.0457171,0.380975602,0.015239,0.9570150355133288,0.1691111
410,13049,Charlton,GA,0.155074824,0.0,0.620299294,0.0,1.2222640090259496,0.2256487
411,13051,Chatham,GA,0.197615208,0.0211731,0.652835955,0.112922976,0.8570460459518968,0.17364
412,13053,Chattahoochee,GA,0.084480865,0.0,0.16896173,0.084480865,0.30681905346322,0.1534095
413,13055,Chattooga,GA,0.280684871,0.0400978,1.082641646,0.0,1.4156138645934566,0.2721089
414,13057,Cherokee,GA,0.164512847,0.0259757,0.294391411,0.0389636,0.4846033933533651,0.1491087
415,13059,Clarke,GA,0.206717492,0.0165374,0.537465478,0.0248061,0.8862299680153438,0.1496682
416,13061,Clay,GA,0.644745326,0.0,0.644745326,0.0,1.6848523748395379,0.3209243
417,13063,Clayton,GA,0.201837469,0.0261641,0.594299213,0.0336396,1.06905915272596,0.1955711
418,13065,Clinch,GA,0.146391451,0.0,1.317523057,0.0,1.7118189937481394,0.1488538
419,13067,Cobb,GA,0.146378634,0.0164163,0.326957883,0.0314646,0.611121948277503,0.1215647
420,13069,Coffee,GA,0.186867861,0.0233585,0.981056271,0.093433931,1.571307234962551,0.4401205
421,13071,Colquitt,GA,0.281983428,0.021691,0.759186152,0.065073099,1.1252718353310067,0.1950712
422,13073,Columbia,GA,0.129257416,0.0215429,0.272876767,0.00718097,0.505215495301116,0.167139
423,13075,Cook,GA,0.232369002,0.0,0.929476008,0.0,1.5117492958301326,0.1772735
424,13077,Coweta,GA,0.132771758,0.0221286,0.368810439,0.0221286,0.7344947770674691,0.1374791
425,13079,Crawford,GA,0.080729797,0.0,0.565108582,0.0,0.8002645502645502,0.0793651
426,13081,Crisp,GA,0.610447371,0.0436034,1.133687974,0.0,1.6168205823378239,0.2965348
427,13083,Dade,GA,0.244066142,0.0,1.281347245,0.0,1.5615524560339602,0.2425713
428,13085,Dawson,GA,0.130679096,0.0435597,0.566276081,0.0,1.0815270716260814,0.1783962
429,13087,Decatur,GA,0.220426157,0.0367377,1.0286554,0.0367377,1.508597186375368,0.2181104
430,13089,DeKalb,GA,0.211864113,0.0152321,0.477732805,0.073390837,0.8207359092466907,0.1499104
431,13091,Dodge,GA,0.333714722,0.0476735,0.85812357,0.0476735,1.1642989982340164,0.2344226
432,13093,Dooly,GA,0.0,0.0,1.339159853,0.0,1.2687991805186944,0.2095265
433,13095,Dougherty,GA,0.205612129,0.0324651,0.97395219,0.075751837,1.3544830213436894,0.2222199
434,13097,Douglas,GA,0.100881997,0.0216176,0.482792414,0.0216176,0.8490643497473334,0.1567504
435,13099,Early,GA,0.381279192,0.0,1.429796969,0.0,1.9822541060977914,0.3775722
436,13101,Echols,GA,0.0,0.0,0.499625281,0.0,1.0030090270812437,0.2507523
437,13103,Effingham,GA,0.072172203,0.0180431,0.559334572,0.0180431,0.6645650773397382,0.1125851
438,13105,Elbert,GA,0.308673732,0.0,0.926021196,0.0514456,1.325103298787509,0.2540134
439,13107,Emanuel,GA,0.131839156,0.0439464,0.791034937,0.087892771,1.5612717267883658,0.2620316
440,13109,Evans,GA,0.275279868,0.0,0.91759956,0.091759956,1.972432718994605,0.1871082
441,13111,Fannin,GA,0.378899507,0.0,0.463099398,0.0,0.8336171178841024,0.2128384
442,13113,Fayette,GA,0.155018967,0.0182375,0.382988036,0.0455938,0.5758404325235915,0.1302035
443,13115,Floyd,GA,0.197786869,0.0312295,0.791147476,0.0,1.2849572489611172,0.2079499
444,13117,Forsyth,GA,0.176209729,0.0293683,0.352419457,0.0538419,0.4953138081250978,0.1170661
445,13119,Franklin,GA,0.224577794,0.0,0.71864894,0.0,1.442556560397065,0.2740477
446,13121,Fulton,GA,0.204753698,0.0120443,0.371367002,0.0582143,0.7137818968888143,0.1585235
447,13123,Gilmer,GA,0.242811058,0.0346873,0.450934823,0.0346873,0.7242520988530212,0.2128414
448,13125,Glascock,GA,0.327546675,0.0,0.655093351,0.0,1.0078506259282836,0.0
449,13127,Glynn,GA,0.243383024,0.0243383,0.657134165,0.109522361,1.2198332963063525,0.1974772
450,13129,Gordon,GA,0.19626385,0.0178422,0.660160223,0.0535265,1.2896149386125357,0.1434566
451,13131,Grady,GA,0.197168658,0.0394337,0.749240901,0.0394337,1.261137316561845,0.1572327
452,13133,Greene,GA,0.363856883,0.0,1.091570649,0.121285628,1.7141022454221562,0.2485707
453,13135,Gwinnett,GA,0.165162737,0.0182249,0.389556248,0.0535355,0.6200175920713756,0.1270714
454,13137,Habersham,GA,0.137136588,0.0228561,0.731395136,0.0457122,1.1488970588235294,0.1838235
455,13139,Hall,GA,0.178233496,0.0262108,0.545184812,0.0419373,0.9815765629719113,0.1995513
456,13141,Hancock,GA,0.235045246,0.0,0.940180985,0.0,1.9175188972876833,0.1111605
457,13143,Haralson,GA,0.139659928,0.034915,0.837959568,0.034915,1.1150234741784038,0.2816902
458,13145,Harris,GA,0.152086629,0.0,0.577929188,0.0,0.5785970302099336,0.0614439
459,13147,Hart,GA,0.157623044,0.0394058,0.551680656,0.0,0.9862319408522088,0.2351281
460,13149,Heard,GA,0.086184607,0.0,0.689476859,0.0,0.6662082008080461,0.0859623
461,13151,Henry,GA,0.121569746,0.0280546,0.556415376,0.0140273,0.7027723432175893,0.1195869
462,13153,Houston,GA,0.093889787,0.0201192,0.784650361,0.0268257,0.8981359829200195,0.1642306
463,13155,Irwin,GA,0.109841828,0.0,0.768892794,0.0,1.050347222222222,0.1041667
464,13157,Jackson,GA,0.096977534,0.0,0.64651689,0.0161629,0.8584966403064173,0.1816051
465,13159,Jasper,GA,0.22334723,0.0,0.372245384,0.0,0.6786500366837858,0.2934703
466,13161,Jeff Davis,GA,0.26919712,0.06729928,0.874890639,0.0,1.5175508049617312,0.1979414
467,13163,Jefferson,GA,0.368731563,0.0,1.167649951,0.0,1.7192064264849076,0.4259981
468,13165,Jenkins,GA,0.109589041,0.0,0.657534247,0.0,1.2030102391548176,0.1085423
469,13167,Johnson,GA,0.206164313,0.0,0.412328626,0.0,1.1535482132632784,0.2020814
470,13169,Jones,GA,0.069475805,0.0,0.451592733,0.069475805,0.772765977301093,0.1049795
471,13171,Lamar,GA,0.219695721,0.0,0.549239304,0.0549239,0.9968433294567205,0.2215208
472,13173,Lanier,GA,0.096404126,0.096404126,0.48202063,0.096404126,1.2580128205128205,0.0961538
473,13175,Laurens,GA,0.188083844,0.0208982,1.044910242,0.062694615,1.6236131637559585,0.2497866
474,13177,Lee,GA,0.205542804,0.0,0.548114145,0.0342571,0.7334353765161531,0.2087247
475,13179,Liberty,GA,0.092027363,0.0153379,0.736218902,0.076689469,0.9546211299659388,0.1221915
476,13181,Lincoln,GA,0.13119916,0.0,0.787194962,0.0,0.7754943776657619,0.1292491
477,13183,Long,GA,0.0584351,0.0,0.292175539,0.0584351,0.602359587902958,0.0623131
478,13185,Lowndes,GA,0.114514239,0.0264264,0.783982101,0.079279089,1.051196545382592,0.1484042
479,13187,Lumpkin,GA,0.096227868,0.032076,0.449063382,0.064151912,0.6343035727897379,0.130672
480,13189,McDuffie,GA,0.187178287,0.0467946,1.076275152,0.093589144,1.2194371355152414,0.2308083
481,13191,McIntosh,GA,0.140706346,0.0,1.125650767,0.070353173,1.0838933448948622,0.2167787
482,13193,Macon,GA,0.290023202,0.0,0.797563805,0.0725058,1.577508238098577,0.2804459
483,13195,Madison,GA,0.141282848,0.0,0.84769709,0.0,1.1012821431129574,0.1432562
484,13197,Marion,GA,0.227350233,0.0,0.909400932,0.0,1.147973826196763,0.2295948
485,13199,Meriwether,GA,0.377394094,0.0,0.754788188,0.0,1.3318917563734936,0.2350397
486,13201,Miller,GA,0.335683115,0.0,0.503524673,0.335683115,1.8428547495392862,0.3350645
487,13205,Mitchell,GA,0.351324053,0.087831013,1.097887664,0.0,1.7139071321580825,0.2160387
488,13207,Monroe,GA,0.11090163,0.0369672,0.998114672,0.0,0.9979852586001926,0.1501671
489,13209,Montgomery,GA,0.111222333,0.0,1.112223334,0.0,1.8605781816821874,0.336587
490,13211,Morgan,GA,0.111383382,0.0556917,0.72399198,0.111383382,1.0019946684562755,0.1118506
491,13213,Murray,GA,0.101497082,0.0,0.53285968,0.0,1.281986190089358,0.1777011
492,13215,Muscogee,GA,0.194138994,0.0199117,0.537615674,0.0448013,0.8916586446788598,0.1612798
493,13217,Newton,GA,0.183265011,0.0192911,0.453339764,0.0192911,0.791422425824672,0.1379242
494,13219,Oconee,GA,0.170974268,0.0284957,0.370444248,0.0,0.6320830482762724,0.1487254
495,13221,Oglethorpe,GA,0.068152389,0.0,0.340761944,0.0,0.7011903133123546,0.0684088
496,13223,Paulding,GA,0.100679925,0.026848,0.355735735,0.013424,0.48227440147329653,0.0966851
497,13225,Peach,GA,0.148577372,0.0,0.928608573,0.0371443,1.276156686699008,0.2534212
498,13227,Pickens,GA,0.166683335,0.0333367,0.533386672,0.0,0.8968839688396885,0.3416701
499,13229,Pierce,GA,0.210626086,0.0,0.842504344,0.0526565,1.4991509233708342,0.2653365
500,13231,Pike,GA,0.112460639,0.0,0.618533513,0.0,0.5989144675276064,0.0561482
501,13233,Polk,GA,0.194491041,0.0486228,0.923832446,0.0,1.5477809070603088,0.1699524
502,13235,Pulaski,GA,0.174170513,0.0,0.783767308,0.087085256,1.621160409556314,0.1706485
503,13237,Putnam,GA,0.188750472,0.0471876,1.132502831,0.0,1.0928703965782933,0.188697
504,13239,Quitman,GA,0.431965443,0.0,3.023758099,0.0,2.322518025513034,0.0
505,13241,Rabun,GA,0.184694946,0.061565,0.738779782,0.0,1.1505185003374854,0.3068049
506,13243,Randolph,GA,0.136742787,0.0,1.093942295,0.0,1.307947773076748,0.545926
507,13245,Richmond,GA,0.158913035,0.0198641,0.655516269,0.0595924,1.0427618751449992,0.1431484
