fips,county,state,CNT_population_2013,SQM_total_area_2000,PSM_population_density_2013,metropolitain_area_2013
13205,Mitchell,GA,23040,513.81,44.84147836748994,0
13207,Monroe,GA,26991,397.8,67.85067873303167,0
13209,Montgomery,GA,9008,247.32,36.42244864952289,1
13211,Morgan,GA,17726,354.6,49.98871968415114,0
13213,Murray,GA,39253,346.88,113.16017066420663,1
13215,Muscogee,GA,203669,221.0,921.579185520362,1
13217,Newton,GA,102272,279.19,366.3168451592107,1
13219,Oconee,GA,34047,186.14,182.9107123670356,1
13221,Oglethorpe,GA,14533,442.17,32.86744917113327,1
13223,Paulding,GA,147086,315.06,466.8507585856662,1
13225,Peach,GA,26871,151.46,177.41317839693644,1
13227,Pickens,GA,29518,232.78,126.80642666895781,1
13229,Pierce,GA,18985,343.9,55.20500145391103,1
13231,Pike,GA,17789,219.43,81.06913366449437,0
13233,Polk,GA,41060,312.13,131.54775253900618,1
13235,Pulaski,GA,11537,249.89,46.16831405818561,0
13237,Putnam,GA,21268,360.63,58.97457227629426,1
13239,Quitman,GA,2370,160.92,14.727815063385535,0
13241,Rabun,GA,16211,376.99,43.00114061380938,0
13243,Randolph,GA,7187,430.89,16.67943094525285,0
13245,Richmond,GA,201069,328.45,612.1753691581673,0
13247,Rockdale,GA,86670,132.13,655.9449027472942,1
13249,Schley,GA,5057,167.82,30.13347634370159,1
13251,Screven,GA,14179,655.59,21.62784667246297,0
13253,Seminole,GA,8871,256.56,34.57670720299345,0
13255,Spalding,GA,63619,199.6,318.7324649298597,0
13257,Stephens,GA,25552,184.23,138.6961949736742,1
13259,Stewart,GA,5541,463.23,11.9616605142154,0
13261,Sumter,GA,31371,492.54,63.69228895115117,0
13263,Talbot,GA,6445,394.74,16.327202715711607,0
13265,Taliaferro,GA,1688,195.47,8.635596255179824,0
13267,Tattnall,GA,25497,488.22,52.22440702961779,0
13269,Taylor,GA,8413,379.61,22.16221911962277,0
13271,Telfair,GA,16663,444.08,37.522518465141424,0
13273,Terrell,GA,9222,337.63,27.313923525753044,0
13275,Thomas,GA,44932,552.08,81.38675554267495,1
13277,Tift,GA,40297,268.86,149.88097894815144,0
13279,Toombs,GA,27182,368.64,73.73589409722223,0
13281,Towns,GA,10745,172.01,62.467298412882975,0
13283,Treutlen,GA,6641,202.19,32.845343488797674,0
13285,Troup,GA,68936,445.96,154.57888599874428,0
13287,Turner,GA,8194,289.85,28.269794721407624,0
13289,Twiggs,GA,8481,362.95,23.36685493869679,0
13291,Union,GA,21571,329.02,65.56136405081759,1
13293,Upson,GA,26488,327.64,80.84482969112442,0
13295,Walker,GA,68288,447.03,152.7593226405387,0
13297,Walton,GA,86011,330.05,260.5999091046811,1
13299,Ware,GA,35760,906.31,39.456698039302225,1
13301,Warren,GA,5551,286.74,19.359001185743185,0
13303,Washington,GA,20647,684.37,30.169352835454504,0
13305,Wayne,GA,30055,648.8,46.32398273736128,0
